ID,ID2,Item title,Final URL,Image URL,Item subtitle,Item description,Item category,Price,Sale price
1130,,"Колбаса куриная в/к, 400 г",https://baron.kz/myasnye-produkty/kolbasy/kolbasa-kurinaya-400-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/kolbasa-kurinaya-v-k-400-g-n-600x400.jpg,,,,1650.00 KZT,
887,,"Сосиски «Советские» в/к, 400 г",https://baron.kz/myasnye-produkty/sosiski/sosiski-sovetskie-v-k-400-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/sosiski-sovetskie-v-k-400-g-n-600x400.jpg,,,,1374.00 KZT,
820,,"Колбаски «Охотничьи» в/к, 300 г",https://baron.kz/myasnye-produkty/kolbaski/kolbaski-ohotnichi-v-k-300-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/kolbaski-ohotnichi-v-k-300-g-n-600x400.jpg,,,,1508.00 KZT,
884,,"Сосиски «Особые» в/к (без свинины), 600 г",https://baron.kz/myasnye-produkty/sosiski/sosiski-osobye-v-k-bez-svininy-600-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/sosiski-osobye-v-k-bez-svininy-600-g-n-600x400.jpg,,,,1644.00 KZT,
802,,"Сардельки в/к, 500 г",https://baron.kz/myasnye-produkty/sardelki/sardelki-v-k-500-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/sardelki-v-k-500-g-n-600x400.jpg,,,,1830.00 KZT,
885,,"Сосиски «Докторские» в/к, 600 г",https://baron.kz/myasnye-produkty/sosiski/sosiski-doktorskie-v-k-600-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/sosiski-doktorskie-v-k-600-g-n-600x400.jpg,,,,1575.00 KZT,
893,,"Говядина в/к, 300 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/govyadina-v-k-300-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/govyadina-v-k-300-g-n-600x400.jpg,,,,1886.00 KZT,
890,,"Шейка свиная в/к, 400 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/sheyka-svinaya-v-k-400-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/shejka-svinaya-v-k-400-g-n-600x400.jpg,,,,2178.00 KZT,
891,,"Окорок свиной в/к, 600 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/okorok-svinoy-v-k-400-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/okorok-svinoj-v-k-400-g-n-600x400.jpg,,,,2694.00 KZT,
843,,"Ребра свиные в/к, 500 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/rebra-svinye-v-k-500-g/,https://baron.kz/image/cache/catalog/catalog/frozen/rebra-svinye-kopchenye-600x400.jpg,,,,1483.00 KZT,
829,,"Сальтисон, 700 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/saltison-700-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/saltison-700-600x400.png,,,,1873.00 KZT,
878,,"Сало соленое, 350 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/salo-solenoe-300-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/salo-solenoe-250-g-600x400.jpg,,,,1094.00 KZT,
892,,"Антрекот свиной в/к, 400 г",https://baron.kz/myasnye-produkty/myasnye-delikatesy/antrekot-svinoy-v-k-400-g/,https://baron.kz/image/cache/catalog/catalog/meat_products/sausage/antrekot-svinoj-v-k-400-g-n-600x400.jpg,,,,1796.00 KZT,
852,,"Пельмени «Деревенские», 700 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-derevenskie-700-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9014-600x400.jpg,,,,1645.00 KZT,
849,,"Пельмени «Славянские» маленькие, 700 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-slavyanskie-malenkie-700-g/,https://baron.kz/image/cache/catalog/catalog/frozen/pelmeni-slavyanskie-malenkie-600x400.jpg,,,,1590.00 KZT,
846,,"Пельмени «Оригинальные» маленькие, 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-originalnye-malenkie-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9019-600x400.jpg,,,,1065.00 KZT,
848,,"Пельмени «Мусульманские» маленькие, 700 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-musulmanskie-malenkie-700-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9018-600x400.jpg,,,,1890.00 KZT,
838,,"Пельмени «Любительские», 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-lyubitelskie-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9004-600x400.jpg,,,,830.00 KZT,
850,,"Пельмени «Крестьянские», 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-krestyanskie-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9003-600x400.jpg,,,,820.00 KZT,
837,,"Пельмени «Говяжьи», 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-govyazhi-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9000(1)-600x400.jpg,,,,1095.00 KZT,
847,,"Пельмени «Говяжьи» премиум, 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-govyazhi-premium-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/pelmeni-govyazhi-premium-400-600x400.png,,,,1095.00 KZT,
836,,"Пельмени «Сибирские», 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-sibirskie-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/pelmeni-sibirskie-600x400.jpg,,,,915.00 KZT,
845,,"Пельмени «Славянские», 700 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-slavyanskie-700-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9015-600x400.jpg,,,,1590.00 KZT,
839,,"Пельмени «Эконом-класс», 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-ehkonom-klass-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9009-600x400.jpg,,,,800.00 KZT,
844,,"Пельмени «Мусульманские» особые, 700 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-musulmanskie-osobye-700-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9011-600x400.jpg,,,,1940.00 KZT,
833,,"Пельмени «Студенческие», 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-studencheskie-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9006-600x400.jpg,,,,820.00 KZT,
842,,"Пельмени «Мусульманские», 700 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-musulmanskie-700-g/,https://baron.kz/image/cache/catalog/catalog/frozen/pelmeni-musulmanskie700-600x400.png,,,,1890.00 KZT,
853,,"Пельмени весовые, 5 кг",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-vesovye-5-kg/,https://baron.kz/image/cache/catalog/catalog/frozen/pelmeni-vesovye-5-kg-600x400.jpg,,,,9700.00 KZT,
794,,"Пельмени «Сибирские» премиум, 400 г",https://baron.kz/zamorozhennye-produkty/pelmeni/pelmeni-sibirskie-premium-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9008-600x400.jpg,,,,950.00 KZT,
1952,,"Пельмени «Сибирские» весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_199&product_id=1952,https://baron.kz/image/cache/catalog/catalog/frozen/10v-600x400.jpg,,,,11400.00 KZT,
1942,,"Пельмени «Говяжьи» премиум весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_199&product_id=1942,https://baron.kz/image/cache/catalog/catalog/frozen/1v-600x400.jpg,,,,12975.00 KZT,
858,,"Вареники с вишней, 450 г",https://baron.kz/zamorozhennye-produkty/vareniki/vareniki-s-vishney-450-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A9031-600x400.jpg,,,,1325.00 KZT,
854,,"Вареники с картофелем, 400 г",https://baron.kz/zamorozhennye-produkty/vareniki/vareniki-s-kartofelem-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/msg-17639046-286059(1)-600x400.jpg,,,,625.00 KZT,
1951,,"Вареники с картофелем весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_227&product_id=1951,https://baron.kz/image/cache/catalog/catalog/frozen/11v-600x400.jpg,,,,7375.00 KZT,
1241,,"Вареники «Творожные» сладкие, 400 г",https://baron.kz/zamorozhennye-produkty/vareniki/vareniki-s-tvorogom-sladkie-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/vareniki-tvorozhnye-sladkie-600x400.jpg,,,,875.00 KZT,
857,,"Вареники с грибами и картофелем, 400 г",https://baron.kz/zamorozhennye-produkty/vareniki/vareniki-s-gribami-i-kartofelem-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/msg-17639046-286058(1)-600x400.jpg,,,,690.00 KZT,
1242,,"Вареники «Творожные» соленые, 400 г",https://baron.kz/zamorozhennye-produkty/vareniki/vareniki-s-tvorogom-solenye-400-g/,https://baron.kz/image/cache/catalog/catalog/frozen/vareniki-tvorozhnye-solenye-600x400.jpg,,,,875.00 KZT,
874,,"Блинчики со сгущенкой, 6 шт",https://baron.kz/zamorozhennye-produkty/blinchiki/blinchiki-so-sgushchenkoy-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/blinchiki-so-sgushchenkoj-600x400.jpg,,,,1140.00 KZT,
800,,"Сырники, 6 шт",https://baron.kz/zamorozhennye-produkty/syrniki/syrniki-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/syrniki-600x400.jpg,,,,1090.00 KZT,
875,,"Блинчики с творогом, 6 шт",https://baron.kz/zamorozhennye-produkty/blinchiki/blinchiki-s-tvorogom-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/blinchiki-s-tvorogom-6sht-600x400.png,,,,985.00 KZT,
876,,"Блинчики с говядиной и рисом, 6 шт",https://baron.kz/zamorozhennye-produkty/blinchiki/blinchiki-s-govyadinoy-i-risom-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/blinchiki-s-govyadinoj-i-risom-6-sh-600x400.png,,,,1035.00 KZT,
865,,"Фрикадельки с рисом, 420 г",https://baron.kz/zamorozhennye-produkty/frikadelki/frikadelki-s-risom-420-g/,https://baron.kz/image/cache/catalog/catalog/frozen/776A8944-600x400.jpg,,,,1245.00 KZT,
864,,"Лапша с фрикадельками, 520 г",https://baron.kz/zamorozhennye-produkty/frikadelki/lapsha-s-frikadelkami-520-g/,https://baron.kz/image/cache/catalog/catalog/frozen/lapsha-s-frikadelkami520-g-600x400.png,,,,1010.00 KZT,
834,,"Голубцы, 6 шт",https://baron.kz/zamorozhennye-produkty/frikadelki-domashnyaya-lapsha/golubcy-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/golubcy1-600x400.jpg,,,,1170.00 KZT,
1305,,"Тефтели с говядиной, 360 г",https://baron.kz/zamorozhennye-produkty/frikadelki-domashnyaya-lapsha/tefteli-s-govyadinoj-360-g/,https://baron.kz/image/cache/catalog/catalog/frozen/tefgov-600x400.jpg,,,,1230.00 KZT,
1306,,"Тефтели с говядиной и свининой, 360 г",https://baron.kz/zamorozhennye-produkty/frikadelki-domashnyaya-lapsha/tefteli-s-govyadinoj-i-svininoj-360-g/,https://baron.kz/image/cache/catalog/catalog/frozen/tefgis-600x400.jpg,,,,1150.00 KZT,
915,,"Лапша домашняя зам., 500 г",https://baron.kz/zamorozhennye-produkty/domashnyaya-lapsha/domashnyaya-lapsha-500-g/,https://baron.kz/image/cache/catalog/catalog/frozen/domashnyaya-lapsha-600x400.jpg,,,,475.00 KZT,
869,,"Хинкали, 16 шт",https://baron.kz/zamorozhennye-produkty/hinkali/hinkali-16-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/hinkalin-600x400.jpg,,,,1775.00 KZT,
868,,"Манты с мясом и тыквой, 15 шт",https://baron.kz/zamorozhennye-produkty/manty/manty-s-myasom-i-tykvoy-15-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/mantistikvoi-600x400.jpg,,,,1915.00 KZT,
1224,,"Хинкали классические, 15 шт",https://baron.kz/zamorozhennye-produkty/hinkali/hinkali-klassicheskie-720-g/,https://baron.kz/image/cache/catalog/catalog/frozen/hin-600x400.jpg,,,,1840.00 KZT,
1946,,"Манты с мясом и тыквой весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_200&product_id=1946,https://baron.kz/image/cache/catalog/catalog/frozen/4v-600x400.jpg,,,,12775.00 KZT,
832,,"Рулеты с тыквой, 3 шт",https://baron.kz/zamorozhennye-produkty/rulety/rulety-s-tykvoy-3-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/@phooto_angela-110-600x400.jpg,,,,660.00 KZT,
870,,"Манты «Домашние», 14 шт",https://baron.kz/zamorozhennye-produkty/manty/manty-domashnie-14-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/mantidomashnie-600x400.jpg,,,,1600.00 KZT,
867,,"Манты с мясом и луком, 15 шт",https://baron.kz/zamorozhennye-produkty/manty/manty-s-myasom-i-lukom-15-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/mantislukom-600x400.jpg,,,,1890.00 KZT,
871,,"Манты «Сюрприз», 14 шт",https://baron.kz/zamorozhennye-produkty/manty/manty-syurpriz-14-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/manty-syurpriz-14-sht-600x400.jpg,,,,1360.00 KZT,
1945,,"Манты с мясом и луком весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_200&product_id=1945,https://baron.kz/image/cache/catalog/catalog/frozen/7v-600x400.jpg,,,,12575.00 KZT,
1200,,"Рулеты с курицей и картофелем, 3 шт",https://baron.kz/zamorozhennye-produkty/rulety/rulety-s-kuricej-i-kartofelem-3-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/rulety-s-kuricej-i-kartofelem-600x400.jpg,,,,1320.00 KZT,
1948,,"Манты «Сюрприз» весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_200&product_id=1948,https://baron.kz/image/cache/catalog/catalog/frozen/9v-600x400.jpg,,,,9700.00 KZT,
1947,,"Манты «Домашние» весовые, 5 кг",https://baron.kz/index.php?route=product/product&path=198_200&product_id=1947,https://baron.kz/image/cache/catalog/catalog/frozen/8v-600x400.jpg,,,,11400.00 KZT,
831,,"Рулеты с джусаем, 3 шт",https://baron.kz/zamorozhennye-produkty/rulety/rulety-s-dzhusaem-3-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/rulety-s-dzhusaem-600x400.jpg,,,,870.00 KZT,
860,,"Котлеты «Домашние», 6 шт",https://baron.kz/zamorozhennye-produkty/kotleti/kotlety-domashnie-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/kotlety-domashnie-600x400.jpg,,,,1050.00 KZT,
861,,"Котлеты «Барон», 6 шт",https://baron.kz/zamorozhennye-produkty/kotleti/kotlety-baron-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/kotlety-baron-6-sh-600x400.png,,,,1325.00 KZT,
866,,"Бифштекс, 6 шт",https://baron.kz/zamorozhennye-produkty/kotleti/bifshteks-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/bifshteks-6-sht-600x400.jpg,,,,1245.00 KZT,
859,,"Котлеты «Сюрприз», 6 шт",https://baron.kz/zamorozhennye-produkty/kotleti/kotlety-syurpriz-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/kotlety-syurpriz-6-sht-600x400.jpg,,,,1165.00 KZT,
913,,"Наггетсы острые, 450 г",https://baron.kz/zamorozhennye-produkty/naggetsy/naggetsy-ostrye-450-g/,https://baron.kz/image/cache/catalog/catalog/frozen/naggetsystr-600x400.jpg,,,,1700.00 KZT,
1950,,"Котлеты «Барон» весовые, 4 кг",https://baron.kz/index.php?route=product/product&path=198_201&product_id=1950,https://baron.kz/image/cache/catalog/catalog/frozen/3v-600x400.jpg,,,,12620.00 KZT,
1949,,"Котлеты «Домашние» весовые, 4 кг",https://baron.kz/index.php?route=product/product&path=198_201&product_id=1949,https://baron.kz/image/cache/catalog/catalog/frozen/6v-600x400.jpg,,,,9960.00 KZT,
912,,"Наггетсы, 450 г",https://baron.kz/zamorozhennye-produkty/naggetsy/naggetsy-450-g/,https://baron.kz/image/cache/catalog/catalog/frozen/naggetsy-600x400.jpg,,,,1700.00 KZT,
968,,"Котлеты для бургера «Boszhan» из говядины с чеддером зам., 2 шт",https://baron.kz/vse-dlya-burgerov/kotlety-dlya-burgera-boszhan-iz-govyadiny-s-chedderom-zam-2-sht/,https://baron.kz/image/cache/catalog/catalog/burgerihot-dog/kotlety-dlya-burgera-govyadina-s-chedderom-boszhan-600x400.jpg,,,,1565.00 KZT,
948,,"Котлеты для бургера «Boszhan» из курицы зам., 5 шт",https://baron.kz/vse-dlya-burgerov/kotlety-dlya-burgera-boszhan-iz-kuricy-zam-5-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/kotleta-dlya-burgera-boszhan-kurica-600x400.jpg,,,,2190.00 KZT,
947,,"Котлеты для бургера «Boszhan» из говядины зам., 5 шт",https://baron.kz/vse-dlya-burgerov/kotlety-dlya-burgera-boszhan-iz-govyadiny-zam-5-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/kotleta-dlya-burgera-boszhan-govyadina-600x400.jpg,,,,2375.00 KZT,
873,,"Чебуреки «Сюрприз», 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/chebureki/chebureki-syurpriz-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/776A8990-600x400.jpg,,,,975.00 KZT,
872,,"Чебуреки с мясом, 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/chebureki/chebureki-s-myasom-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/chebureki-600x400.jpg,,,,1230.00 KZT,
946,,"Пирожки с картофелем и курицей зам., 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/pirozhki/pirozhki-s-kartofelem-i-kuricej-zam-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/pirozhki-s-kartoshkoj-i-kuricej-600x400.jpg,,,,790.00 KZT,
940,,"Пирожки с картофелем зам., 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/pirozhki/pirozhki-s-kartofelem-zam-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/pirozhki-s-kartoshkoj-600x400.jpg,,,,635.00 KZT,
799,,"Мини-чебуреки с мясом, 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/chebureki/mini-chebureki-s-myasom-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/mini-chebureki-600x400.jpg,,,,635.00 KZT,
1044,,"Самса с мясом зам., 5 шт",https://baron.kz/zamorozhennye-produkty/samsa/samsa-s-myasom-zam-5-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/samsa-s-myasom-600x400.jpg,,,,1470.00 KZT,
938,,"Пирожки с капустой зам., 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/pirozhki/pirozhki-s-kapustoj-zam-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/piirozhki-s-kapustoj-600x400.jpg,,,,625.00 KZT,
1043,,"Самса с курицей зам, 5 шт",https://baron.kz/zamorozhennye-produkty/samsa/samsa-s-kuricej-zam-5-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/samsa-s-kuricej-600x400.jpg,,,,1200.00 KZT,
797,,"Мини-чебуреки с ягодной начинкой, 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/chebureki/mini-chebureki-s-yagodnoy-nachinkoy-6-sht/,https://baron.kz/image/cache/catalog/catalog/frozen/776A8889-600x400.jpg,,,,900.00 KZT,
798,,"Мини-чебуреки с вишней, 6 шт",https://baron.kz/zamorozhennye-produkty/chebureki-pirozhki-samsa/chebureki/mini-chebureki-s-vishney-6-sht/,https://baron.kz/image/cache/catalog/catalog/bakaleya/0u0a6896-600x400.jpg,,,,900.00 KZT,
